,DP_splits,DP_moms_splits,cdcl_splits,cdcl_moms_splits,cdcl_chron_splits,cdcl_chron_moms_splits,sudoku_given_clauses,DP_list_sat_clauses,DP_moms_list_sat_clauses,cdcl_list_sat_clauses,cdcl_moms_list_sat_clauses,cdcl_chron_list_sat_clauses,cdcl_chron_moms_list_sat_clauses
417,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
418,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
419,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
420,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
421,0,0,0,0,0,0,4,[219],[219],[222],[222],[222],[222]
422,0,0,0,0,0,0,4,[190],[190],[192],[192],[192],[192]
423,14,6,10,2,14,2,4,"[82, 48, 17, 119, 13, 63, 63, 55, 9, 155, 15, 78, 62, 40, 61]","[82, 65, 12, 138, 11, 85, 199]","[82, 49, 18, 29, 14, 63, 14, 32, 43, 42, 82, 59, 134, 122, 52, 144]","[82, 67, 75]","[82, 49, 18, 29, 14, 63, 14, 17, 9, 40, 17, 103, 64, 39, 37]","[82, 67, 75]"
424,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
425,0,0,0,0,0,0,6,[209],[209],[213],[213],[213],[213]
426,0,0,0,0,0,0,4,[60],[60],[62],[62],[62],[62]
427,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
428,0,0,0,0,0,0,4,[147],[147],[150],[150],[150],[150]
429,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
430,0,0,0,0,0,0,4,[59],[59],[60],[60],[60],[60]
431,0,0,0,0,0,0,4,[147],[147],[150],[150],[150],[150]
432,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
433,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
434,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
435,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
436,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
437,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
438,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
439,0,0,0,0,0,0,4,[183],[183],[187],[187],[187],[187]
440,0,0,0,0,0,0,4,[204],[204],[209],[209],[209],[209]
441,0,0,0,0,0,0,6,[54],[54],[55],[55],[55],[55]
442,0,0,0,0,0,0,4,[69],[69],[71],[71],[71],[71]
443,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
444,0,0,0,0,0,0,6,[83],[83],[84],[84],[84],[84]
445,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
446,0,0,0,0,0,0,4,[175],[175],[179],[179],[179],[179]
447,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
448,0,0,0,0,0,0,4,[164],[164],[166],[166],[166],[166]
449,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
450,0,0,0,0,0,0,4,[64],[64],[66],[66],[66],[66]
451,0,0,0,0,0,0,4,[220],[220],[223],[223],[223],[223]
452,0,0,0,0,0,0,4,[59],[59],[60],[60],[60],[60]
453,0,0,0,0,0,0,6,[213],[213],[216],[216],[216],[216]
454,0,0,0,0,0,0,6,[162],[162],[163],[163],[163],[163]
455,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
456,0,0,0,0,0,0,6,[64],[64],[66],[66],[66],[66]
457,0,0,0,0,0,0,6,[69],[69],[71],[71],[71],[71]
458,0,0,0,0,0,0,4,[65],[65],[67],[67],[67],[67]
459,0,0,0,0,0,0,6,[60],[60],[62],[62],[62],[62]
460,8,8,5,6,8,10,4,"[121, 67, 17, 82, 13, 58, 9, 93, 67]","[121, 70, 10, 133, 11, 141, 70, 28, 78]","[121, 68, 18, 58, 32, 5, 42, 42, 64]","[121, 74, 11, 23, 29, 94, 43, 6, 53, 50, 80]","[121, 68, 18, 58, 14, 5, 10, 42, 41]","[121, 74, 11, 23, 18, 94, 14, 6, 10, 50, 39]"
461,0,0,0,0,0,0,4,[83],[83],[85],[85],[85],[85]
462,6,8,4,5,6,8,4,"[176, 14, 15, 120, 11, 26, 124]","[176, 54, 10, 79, 9, 178, 121, 22, 18]","[176, 15, 16, 6, 28, 37, 46]","[176, 58, 11, 3, 27, 92, 39, 43, 61]","[176, 15, 16, 6, 12, 37, 36]","[176, 58, 11, 3, 16, 92, 12, 43, 34]"
463,0,0,0,0,0,0,4,[147],[147],[150],[150],[150],[150]
464,0,0,0,0,0,0,4,[57],[57],[58],[58],[58],[58]
465,0,0,0,0,0,0,6,[220],[220],[224],[224],[224],[224]
466,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
467,0,0,0,0,0,0,6,[83],[83],[85],[85],[85],[85]
468,10,10,6,6,8,8,4,"[99, 34, 17, 191, 13, 110, 9, 20, 62, 105, 49]","[99, 76, 12, 115, 11, 82, 68, 92, 10, 45, 61]","[99, 35, 18, 30, 14, 24, 104, 38, 123]","[99, 79, 30, 30, 14, 24, 114, 59, 146]","[99, 35, 18, 30, 14, 24, 72, 38, 37]","[99, 79, 30, 30, 14, 24, 70, 59, 36]"
469,0,0,0,0,0,0,4,[219],[219],[222],[222],[222],[222]
470,0,0,0,0,0,0,6,[150],[150],[152],[152],[152],[152]
471,0,0,0,0,0,0,6,[220],[220],[224],[224],[224],[224]
472,0,0,0,0,0,0,6,[61],[61],[63],[63],[63],[63]
473,0,0,0,0,0,0,6,[70],[70],[72],[72],[72],[72]
474,0,0,0,0,0,0,4,[61],[61],[63],[63],[63],[63]
475,4,18,3,4,4,6,4,"[121, 67, 17, 83, 64]","[121, 56, 10, 108, 37, 8, 82, 8, 36, 156, 11, 77, 70, 8, 16, 46, 70, 37, 34]","[121, 68, 18, 58, 11]","[121, 57, 11, 68, 29, 58, 23]","[121, 68, 18, 58, 16]","[121, 57, 11, 68, 18, 58, 16]"
476,0,0,0,0,0,0,6,[199],[199],[203],[203],[203],[203]
477,0,0,0,0,0,0,4,[70],[70],[72],[72],[72],[72]
478,0,0,0,0,0,0,6,[65],[65],[67],[67],[67],[67]
479,0,0,0,0,0,0,4,[144],[144],[147],[147],[147],[147]
480,0,0,0,0,0,0,4,[62],[62],[63],[63],[63],[63]
481,0,0,0,0,0,0,6,[82],[82],[83],[83],[83],[83]
482,0,0,0,0,0,0,6,[209],[209],[213],[213],[213],[213]
